movie_id,primary_title,original_title,start_year,runtime_minutes,genre1,genre2,genre3
tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,Action,Adventure,Crime
tt1568874,Race,Race,2010,59.0,Biography,Drama,Sport
tt1867035,Race,Race,2011,150.0,Biography,Drama,Sport
tt3499096,Race,Race,2016,134.0,Biography,Drama,Sport
tt1568921,The Secret World of Arrietty,Kari-gurashi no Arietti,2010,94.0,Adventure,Animation,Family
tt1571234,Mortal Engines,Mortal Engines,2018,128.0,Action,Adventure,Fantasy
tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,Comedy,Drama,Romance
tt1579361,Chasing Ice,Chasing Ice,2012,75.0,Biography,Documentary,
tt1582507,House at the End of the Street,House at the End of the Street,2012,101.0,Drama,Horror,Thriller
tt1582524,Kedi,Kedi,2010,153.0,Action,,
tt4420704,Kedi,Kedi,2016,79.0,Action,,
tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,Action,Adventure,Sci-Fi
tt1586265,What to Expect When You're Expecting,What to Expect When You're Expecting,2012,110.0,Comedy,Drama,Romance
tt1587310,Maleficent,Maleficent,2014,97.0,Action,Adventure,Family
tt1588173,Warm Bodies,Warm Bodies,2013,98.0,Comedy,Horror,Romance
tt1588334,"Jeff, Who Lives at Home","Jeff, Who Lives at Home",2011,83.0,Comedy,Drama,
tt1588353,Bang Bang,Bang Bang,2011,102.0,Action,Adventure,Comedy
tt2905838,Bang Bang,Bang Bang,2014,153.0,Action,Adventure,Comedy
tt1588362,Isle of Dogs,Isle of Dogs,2010,90.0,Adventure,Animation,Comedy
tt5104604,Isle of Dogs,Isle of Dogs,2018,101.0,Adventure,Animation,Comedy
tt1590193,The Commuter,The Commuter,2018,105.0,Action,Mystery,Thriller
tt1591479,Act of Valor,Act of Valor,2012,110.0,Action,Adventure,Drama
tt1592525,Lockout,Lockout,2012,95.0,Action,Sci-Fi,Thriller
tt1594972,Norm of the North,Norm of the North,2016,90.0,Adventure,Animation,Comedy
tt1595654,Anita,Anita,2020,,Documentary,History,
tt2478440,Anita,Anita,2012,55.0,Documentary,History,
tt2481202,Anita,Anita,2013,95.0,Documentary,History,
tt1596345,Pawn Sacrifice,Pawn Sacrifice,2014,115.0,Biography,Drama,Sport
tt1596350,This Means War,This Means War,2012,103.0,Action,Comedy,Romance
tt1596363,The Big Short,The Big Short,2015,130.0,Biography,Comedy,Drama
tt1596365,The Woman in Black,The Woman in Black,2012,95.0,Drama,Fantasy,Horror
tt1598828,One for the Money,One for the Money,2012,91.0,Action,Comedy,Crime
tt1600196,The Drop,The Drop,2014,106.0,Crime,Drama,
tt4745746,The Drop,The Drop,2015,50.0,Crime,Drama,
tt5177706,The Drop,The Drop,2016,,Crime,Drama,
tt1601913,The Grey,The Grey,2011,117.0,Action,Adventure,Drama
tt1602098,Albert Nobbs,Albert Nobbs,2011,113.0,Drama,Romance,
tt1602620,Amour,Amour,2012,127.0,Drama,Romance,
tt1604115,Hustlers,Veijarit,2010,95.0,Drama,,
tt3512976,Hustlers,Hustlers,2014,105.0,Drama,,
tt5503686,Hustlers,Hustlers,2020,,Drama,,
tt1605630,American Reunion,American Reunion,2012,113.0,Comedy,,
tt1605776,The Visit,The Visit,2010,90.0,Horror,Mystery,Thriller
tt1901018,The Visit,The Visit,2010,50.0,Horror,Mystery,Thriller
tt2252032,The Visit,The Visit,2012,52.0,Horror,Mystery,Thriller
tt3567288,The Visit,The Visit,2015,94.0,Horror,Mystery,Thriller
tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,2013,98.0,Action,Thriller,
tt1606389,The Vow,The Vow,2012,104.0,Drama,Romance,
tt1608290,Zoolander 2,Zoolander 2,2016,101.0,Comedy,,
tt1611224,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,2012,105.0,Action,Fantasy,Horror
tt1613750,Kon-Tiki,Kon-Tiki,2012,118.0,Adventure,History,
tt1615065,Savages,Savages,2012,131.0,Crime,Drama,Thriller
tt1615160,The Foreigner,The Foreigner,2017,113.0,Action,Thriller,
tt2133340,The Foreigner,The Foreigner,2011,145.0,Action,Thriller,
tt2170623,The Foreigner,The Foreigner,2012,100.0,Action,Thriller,
tt1617661,Jupiter Ascending,Jupiter Ascending,2015,127.0,Action,Adventure,Sci-Fi
tt1618432,I'm in Love with a Church Girl,I'm in Love with a Church Girl,2013,118.0,Crime,Drama,Romance
tt1618442,The Last Witch Hunter,The Last Witch Hunter,2015,106.0,Action,Adventure,Fantasy
tt1619029,Jackie,Jackie,2016,100.0,Comedy,Drama,Romance
tt1757772,Jackie,Jackie,2010,126.0,Comedy,Drama,Romance
tt2108546,Jackie,Jackie,2012,100.0,Comedy,Drama,Romance
tt2180419,Jackie,Jackie,2013,108.0,Comedy,Drama,Romance
tt1620557,Nightmare Alley,Nightmare Alley,2010,88.0,Horror,,
tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,Adventure,Family,Fantasy
tt1620935,Bleed for This,Bleed for This,2016,117.0,Biography,Drama,Sport
tt1620981,The Addams Family,The Addams Family,2019,,Animation,Comedy,Family
tt1621039,Free Birds,Free Birds,2013,91.0,Adventure,Animation,Comedy
tt1621045,Think Like a Man,Think Like a Man,2012,122.0,Comedy,Romance,
tt1623205,Oz the Great and Powerful,Oz the Great and Powerful,2013,130.0,Adventure,Family,Fantasy
tt1623288,ParaNorman,ParaNorman,2012,92.0,Adventure,Animation,Comedy
tt1628841,Independence Day: Resurgence,Independence Day: Resurgence,2016,120.0,Action,Adventure,Sci-Fi
tt1629757,Chasing Mavericks,Chasing Mavericks,2012,116.0,Biography,Drama,Sport
tt1631867,Edge of Tomorrow,Edge of Tomorrow,2014,113.0,Action,Sci-Fi,
tt1632459,Amazing Grace,Ameijingu gureisu: Hakanaki otokotachi e no uta,2011,,Drama,,
tt4935462,Amazing Grace,Amazing Grace,2018,89.0,Drama,,
tt1632622,The Choice,The Choice,2010,91.0,Drama,,
tt3797868,The Choice,The Choice,2016,111.0,Drama,,
tt8266726,The Choice,The Choice,2018,50.0,Drama,,
tt1632705,Creed,Creed,2010,77.0,Horror,,
tt3076658,Creed,Creed,2015,133.0,Horror,,
tt4354930,Creed,Creed,2016,80.0,Horror,,
tt1634106,Bloodshot,Bloodshot,2020,,Action,Drama,Fantasy
tt1636456,The Intern,El pasante,2010,65.0,Comedy,Drama,
tt2361509,The Intern,The Intern,2015,121.0,Comedy,Drama,
tt1636826,Project X,Project X,2012,88.0,Comedy,,
tt5902440,Project X,Project X,2017,,Comedy,,
tt1637725,Ted,Ted,2012,106.0,Comedy,Fantasy,
tt1638355,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,2015,116.0,Action,Adventure,Comedy
tt1640486,Inside Out,Inside Out,2011,93.0,,,
tt1865538,Inside Out,"Ti mesa, ti exo...",2011,74.0,,,
tt2064820,Inside Out,Inside Out,2011,,,,
tt2071483,Inside Out,Inside Out,2011,59.0,,,
tt2096673,Inside Out,Inside Out,2015,95.0,,,
tt2608638,Inside Out,Inside Out,2013,75.0,,,
tt6419446,Inside Out,Inside Out,2011,,,,
tt8269544,Inside Out,Inside Out,2018,,,,
tt1645170,The Dictator,The Dictator,2012,83.0,Comedy,,
tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,Action,Adventure,Animation
tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,Action,Adventure,Fantasy
tt1647668,Million Dollar Arm,Million Dollar Arm,2014,124.0,Biography,Drama,Sport
tt1648179,Here Comes the Boom,Here Comes the Boom,2012,105.0,Action,Comedy,Sport
tt1648190,The Dark Tower,The Dark Tower,2017,95.0,Action,Adventure,Fantasy
tt1649419,The Impossible,Lo imposible,2012,114.0,Drama,History,Thriller
tt1650554,Kick-Ass 2,Kick-Ass 2,2013,103.0,Action,Comedy,Crime
tt1655441,The Age of Adaline,The Age of Adaline,2015,112.0,Drama,Fantasy,Romance
tt1656190,Safe,Safe,2012,94.0,Thriller,,
tt6383726,Safe,Safe,2017,75.0,Thriller,,
tt1657510,Gimme Shelter,Gimme Shelter,2013,101.0,Drama,,
tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012,103.0,Drama,,
tt1661275,Their Finest,Their Finest,2016,117.0,Comedy,Drama,Romance
tt1661382,Grudge Match,Grudge Match,2013,113.0,Comedy,Drama,Sport
tt1663143,Fun Size,Fun Size,2012,86.0,Adventure,Comedy,
tt1663202,The Revenant,The Revenant,2015,156.0,Horror,,
tt3300078,The Revenant,The Revenant,2012,80.0,Horror,,
tt1663662,Pacific Rim,Pacific Rim,2013,131.0,Action,Adventure,Sci-Fi
tt1664775,Pixels,Piksele,2010,100.0,Action,Comedy,
tt2120120,Pixels,Pixels,2015,105.0,Action,Comedy,
tt1666185,All Eyez on Me,All Eyez on Me,2017,139.0,Biography,Drama,Music
tt1667353,Mirror Mirror,Mirror Mirror,2012,106.0,Adventure,Comedy,Drama
tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,2012,88.0,Adventure,Animation,Comedy
tt1669617,Home Run,Home Run,2010,82.0,Drama,Family,Sport
tt2051894,Home Run,Home Run,2013,113.0,Drama,Family,Sport
tt1670345,Now You See Me,Now You See Me,2013,115.0,Crime,Mystery,Thriller
tt2221640,Now You See Me,Now You See Me,2012,98.0,Crime,Mystery,Thriller
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,The Twilight Saga: Breaking Dawn - Part 2,2012,115.0,Adventure,Drama,Fantasy
tt1673697,The Sapphires,The Sapphires,2012,103.0,Biography,Comedy,Drama
tt1674771,Entourage,Entourage,2015,104.0,Comedy,,
tt1675434,The Intouchables,Intouchables,2011,112.0,Biography,Comedy,Drama
tt1677677,Dark Waters,Dark Waters,2010,76.0,Drama,Horror,Thriller
tt1677720,Ready Player One,Ready Player One,2018,140.0,Action,Adventure,Sci-Fi
tt1679335,Trolls,Trolls,2016,92.0,Adventure,Animation,Comedy
tt1679529,Alice,Alice,2010,99.0,Comedy,,
tt2219896,Alice,Alice,2012,82.0,Comedy,,
tt2451728,Alice,Alice,2013,51.0,Comedy,,
tt5023876,Alice,Alice,2014,9.0,Comedy,,
tt5832716,Alice,Alice,2017,109.0,Comedy,,
tt7058460,Alice,Alice,2016,61.0,Comedy,,
tt9120416,Alice,Alice,2019,103.0,Comedy,,
tt1682180,Stoker,Stoker,2013,99.0,Drama,Thriller,
tt1686821,Vampire Academy,Vampire Academy,2014,104.0,Action,Comedy,Drama
tt1690953,Despicable Me 2,Despicable Me 2,2013,98.0,Adventure,Animation,Comedy
tt1691916,Before I Fall,Before I Fall,2017,98.0,Drama,Fantasy,Mystery
tt1691917,Planes,Planes,2013,91.0,Adventure,Animation,Comedy
tt1694020,The Guilt Trip,The Guilt Trip,2012,95.0,Comedy,Drama,
tt1698576,The Little Things,The Little Things,2010,84.0,Documentary,Sport,
tt4060234,The Little Things,The Little Things,2014,50.0,Documentary,Sport,
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81.0,Comedy,Family,
tt1699745,Captive,Captive,2012,120.0,Drama,Thriller,
tt2386203,Captive,Captive,2013,88.0,Drama,Thriller,
tt3268668,Captive,Captive,2015,97.0,Drama,Thriller,
tt9816184,Captive,Captive,2018,90.0,Drama,Thriller,
tt1699755,Peeples,Peeples,2013,95.0,Comedy,Romance,
tt1700841,Sausage Party,Sausage Party,2016,89.0,Adventure,Animation,Comedy
tt1702425,Casa de mi Padre,Casa de mi Padre,2012,84.0,Comedy,Western,
tt1702439,Safe Haven,Safe Haven,2013,115.0,Drama,Romance,Thriller
tt5073094,Safe Haven,Safe Haven,2016,120.0,Drama,Romance,Thriller
tt1704573,Bernie,Bernie,2011,99.0,Family,,
tt5936840,Bernie,Bernie,2016,155.0,Family,,
tt1706593,Chronicle,Chronicle,2012,84.0,Drama,Sci-Fi,Thriller
tt1706620,Snowpiercer,Snowpiercer,2013,126.0,Action,Drama,Sci-Fi
tt1710396,Joyful Noise,Joyful Noise,2012,118.0,Comedy,Drama,Music
tt1711425,21 & Over,21 & Over,2013,93.0,Comedy,,
tt1711525,Office Christmas Party,Office Christmas Party,2016,105.0,Comedy,,
tt1712170,Alex Cross,Alex Cross,2012,101.0,Action,Crime,Mystery
tt1712261,Triple 9,Triple 9,2016,115.0,Crime,Thriller,
tt1714206,The Spectacular Now,The Spectacular Now,2013,95.0,Comedy,Drama,Romance
tt1714915,Only Lovers Left Alive,Only Lovers Left Alive,2013,123.0,Comedy,Drama,Fantasy
tt1715336,Anna,Anna,2013,99.0,Drama,Mystery,Sci-Fi
tt1951077,Anna,Anna,2011,80.0,Drama,Mystery,Sci-Fi
tt3673036,Anna,Anna,2015,96.0,Drama,Mystery,Sci-Fi
tt3872918,Anna,Anna,2015,109.0,Drama,Mystery,Sci-Fi
tt4898888,Anna,Per amor vostro,2015,110.0,Drama,Mystery,Sci-Fi
tt6118134,Anna,Anna,2016,142.0,Drama,Mystery,Sci-Fi
tt6427854,Anna,Anna,2017,97.0,Drama,Mystery,Sci-Fi
tt7456310,Anna,Anna,2019,,Drama,Mystery,Sci-Fi
tt1716777,People Like Us,People Like Us,2012,114.0,Drama,,
tt1758741,People Like Us,People Like Us,2010,55.0,Drama,,
tt1717703,The Empty Man,The Empty Man,2010,57.0,Drama,,
tt1720616,Friends with Kids,Friends with Kids,2011,107.0,Comedy,Drama,Romance
tt1723121,We're the Millers,We're the Millers,2013,110.0,Comedy,Crime,
tt1726592,Before I Go to Sleep,Before I Go to Sleep,2014,92.0,Drama,Horror,Mystery
tt1726669,Killer Joe,Killer Joe,2011,102.0,Crime,Drama,Thriller
tt1727388,The Way Way Back,The Way Way Back,2013,103.0,Comedy,Drama,
tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,93.0,Action,Comedy,Horror
tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,Biography,Drama,Music
tt1728973,The Family,The Family,2011,88.0,Comedy,,
tt2404311,The Family,The Family,2013,111.0,Comedy,,
tt4155318,The Family,The Family,2013,152.0,Comedy,,
tt5029482,The Family,Jia,2015,280.0,Comedy,,
tt5161028,The Family,Druzina,2017,106.0,Comedy,,
tt6107516,The Family,La familia,2017,82.0,Comedy,,
tt7069784,The Family,The Family,2015,,Comedy,,
tt1730294,For the Love of Money,For the Love of Money,2012,93.0,Drama,,
tt3952430,For the Love of Money,For the Love of Money,2014,90.0,Drama,,
tt1730768,The Zookeeper's Wife,The Zookeeper's Wife,2017,127.0,Biography,Drama,History
tt1731141,Ender's Game,Ender's Game,2013,114.0,Action,Adventure,Fantasy
tt1735898,Snow White and the Huntsman,Snow White and the Huntsman,2012,127.0,Action,Adventure,Drama
tt1740007,Nobody,Kanenas,2010,95.0,Drama,,
tt3244882,Nobody,Nobody,2013,90.0,Drama,,
tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015,111.0,Crime,Drama,Mystery
tt1742044,Jersey Boys,Jersey Boys,2014,134.0,Biography,Drama,Music
tt1742334,Sabotage,Sabotage,2014,109.0,Action,Crime,Drama
tt1742336,Your Sister's Sister,Your Sister's Sister,2011,90.0,Comedy,Drama,
tt1745960,Top Gun: Maverick,Top Gun: Maverick,2020,,Action,Drama,
tt1748122,Moonrise Kingdom,Moonrise Kingdom,2012,94.0,Adventure,Comedy,Drama
tt1748227,The Collection,The Collection,2012,82.0,Action,Horror,Thriller
tt1753383,A Dog's Purpose,A Dog's Purpose,2017,100.0,Adventure,Comedy,Drama
tt1753813,"Farewell, My Queen",Les adieux à la reine,2012,100.0,Drama,History,Romance
tt1753900,The Hero,The Hero,2014,106.0,,,
tt4716814,The Hero,Za hîrô,2012,,,,
tt5655222,The Hero,The Hero,2017,96.0,,,
tt1758795,The To Do List,The To Do List,2013,104.0,Comedy,Romance,
tt1758810,The Snowman,The Snowman,2017,119.0,Crime,Drama,Mystery
tt1758830,This Is 40,This Is 40,2012,134.0,Comedy,Romance,
tt1761005,Persecuted,Persecuted,2014,91.0,Action,Drama,Mystery
tt1762399,Walking with Dinosaurs 3D,Walking with Dinosaurs 3D,2013,87.0,Adventure,Animation,Family
tt1764183,Arbitrage,Arbitrage,2012,107.0,Drama,Thriller,
tt1764234,Killing Them Softly,Killing Them Softly,2012,97.0,Crime,Thriller,
tt1764651,The Expendables 2,The Expendables 2,2012,103.0,Action,Adventure,Thriller
tt1767382,Silent House,Silent House,2011,86.0,Drama,Horror,Mystery
tt1772288,Danny Collins,Danny Collins,2015,106.0,Biography,Comedy,Drama
tt1772317,Nerve,Nerve,2011,83.0,Documentary,History,
tt2495778,Nerve,Nerve,2013,86.0,Documentary,History,
tt3531824,Nerve,Nerve,2016,96.0,Documentary,History,
tt5324464,Nerve,Nerve,2015,62.0,Documentary,History,
tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012,101.0,Adventure,Animation,Comedy
tt1772925,Jiro Dreams of Sushi,Jiro Dreams of Sushi,2011,81.0,Documentary,,
tt1773041,Separation,Separation,2013,81.0,Thriller,,
tt6082652,Separation,Separation,2017,69.0,Thriller,,
tt1773741,The Intruder,Khew ar-khard,2010,106.0,Horror,,
tt6722030,The Intruder,The Intruder,2019,102.0,Horror,,
tt1781827,Hands of Stone,Hands of Stone,2016,111.0,Action,Biography,Drama
tt1781922,No Escape,No Escape,2015,103.0,Action,Thriller,
tt2332790,No Escape,No Escape,2011,27.0,Action,Thriller,
tt1785534,Resurrection,Resurrection,2010,90.0,Horror,,
tt1932702,Resurrection,Seru,2011,84.0,Horror,,
tt3467362,Resurrection,Resurrection,2017,110.0,Horror,,
tt5241380,Resurrection,Resurrección,2015,102.0,Horror,,
tt6793856,Resurrection,Resurrection,2017,118.0,Horror,,
tt1785670,Widows,Viudas,2011,100.0,Comedy,Drama,
tt4218572,Widows,Widows,2018,129.0,Comedy,Drama,
tt4907156,Widows,Widows,2015,79.0,Comedy,Drama,
tt1787747,The Salesman,Le vendeur,2011,107.0,Drama,Thriller,
tt5186714,The Salesman,Forushande,2016,124.0,Drama,Thriller,
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,Action,Adventure,Fantasy
tt1790864,The Maze Runner,The Maze Runner,2014,113.0,Action,Mystery,Sci-Fi
tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,157.0,Drama,Thriller,
tt1790886,The Campaign,The Campaign,2012,85.0,Comedy,,
tt2411684,The Campaign,The Campaign,2013,60.0,Comedy,,
tt1791528,Inherent Vice,Inherent Vice,2014,148.0,Comedy,Crime,Drama
tt1791682,While We're Young,While We're Young,2014,97.0,Comedy,Drama,Mystery
tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,2012,91.0,Fantasy,,
tt1798603,Bad Santa 2,Bad Santa 2,2016,92.0,Comedy,Crime,Drama
tt1798684,Southpaw,Southpaw,2015,124.0,Drama,Sport,
tt1798709,Her,Her,2013,126.0,Drama,Romance,Sci-Fi
tt1800241,American Hustle,American Hustle,2013,138.0,Crime,Drama,
tt1800246,That Awkward Moment,That Awkward Moment,2014,94.0,Comedy,Romance,
tt1800302,Gold,Gold,2016,120.0,Adventure,Drama,Thriller
tt2338846,Gold,Gold,2013,101.0,Adventure,Drama,Thriller
tt3134422,Gold,Gold,2014,88.0,Adventure,Drama,Thriller
tt5162658,Gold,Oro,2017,103.0,Adventure,Drama,Thriller
tt6173990,Gold,Gold,2018,151.0,Adventure,Drama,Thriller
tt9816988,Gold,Tala,2019,,Adventure,Drama,Thriller
tt1800741,Step Up Revolution,Step Up Revolution,2012,99.0,Drama,Music,Romance
tt1801552,Gotti,Gotti,2018,112.0,Biography,Crime,Drama
tt1805319,Mama,Mama,2010,50.0,Drama,,
tt1868050,Mama,Mama,2010,71.0,Drama,,
tt2023587,Mama,Mama,2013,100.0,Drama,,
tt3843072,Mama,Mama,2011,110.0,Drama,,
tt5437970,Mama,Mama,2016,90.0,Drama,,
tt7514806,Mama,Mama,2017,89.0,Drama,,
tt8323598,Mama,Mama,2017,,Drama,,
tt1805411,Son of God,Son of God,2010,80.0,Biography,Drama,History
tt3210686,Son of God,Son of God,2014,138.0,Biography,Drama,History
tt1810595,Ends of the Earth,Ends of the Earth,2010,54.0,Documentary,,
tt1810683,Little Boy,Little Boy,2015,106.0,Drama,History,War
tt1814621,Admission,Admission,2013,107.0,Comedy,Drama,Romance
tt1815852,Nitro Circus: The Movie,Nitro Circus: The Movie,2012,92.0,Action,Comedy,Documentary
tt1815862,After Earth,After Earth,2013,100.0,Action,Adventure,Drama
tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,2012,140.0,Crime,Drama,Thriller
tt1817676,Girl in Progress,Girl in Progress,2012,93.0,Comedy,Drama,
tt1817722,Most Wanted,Most Wanted,2011,154.0,Animation,,
tt6516870,Most Wanted,Most Wanted,2015,61.0,Animation,,
tt1821549,Nebraska,Nebraska,2013,115.0,Adventure,Comedy,Drama
tt1821658,The Nut Job,The Nut Job,2014,85.0,Adventure,Animation,Comedy
tt1821694,RED 2,RED 2,2013,116.0,Action,Comedy,Crime
tt1823664,Annie,Annie,2014,118.0,Comedy,Drama,Family
tt4694618,Annie,Annie,2017,,Comedy,Drama,Family
tt4786080,Annie,Annie,2015,31.0,Comedy,Drama,Family
tt5116208,Annie,Annie,2015,74.0,Comedy,Drama,Family
tt7693920,Annie,Annie,2011,,Comedy,Drama,Family
tt1823672,Chappie,Chappie,2015,120.0,Action,Crime,Drama
tt1825683,Black Panther,Black Panther,2018,134.0,Action,Adventure,Sci-Fi
tt1826590,About Last Night,About Last Night,2014,100.0,Comedy,Romance,
tt1826727,Life of the Party,Life of the Party,2017,84.0,Drama,,
tt3156890,Life of the Party,Life of the Party,2013,,Drama,,
tt5619332,Life of the Party,Life of the Party,2018,105.0,Drama,,
tt6897484,Life of the Party,Life of the Party,2017,115.0,Drama,,
tt1826955,Together,Zajedno,2011,90.0,Drama,,
tt2198824,Together,Soi yat hei,2013,98.0,Drama,,
tt2235823,Together,Zai yi qi,2010,83.0,Drama,,
tt2417568,Together,Tian mi mi,2012,114.0,Drama,,
tt2471538,Together,Together,2012,85.0,Drama,,
tt2473710,Together,Together,2011,,Drama,,
tt2754616,Together,Wan Tee Rak,2012,,Drama,,
tt3753812,Together,Razem,2014,50.0,Drama,,
tt4649750,Together,Vmeste,2014,52.0,Drama,,
tt6111634,Together,Together,2018,84.0,Drama,,
tt7039704,Together,Together,2015,82.0,Drama,,
tt9097086,Together,Together,2018,84.0,Drama,,
tt9684372,Together,Together,2017,,Drama,,
tt1827512,The Kid with a Bike,Le gamin au vélo,2011,87.0,Drama,,
tt1828325,The Gambler,The Gambler,2015,105.0,Documentary,,
tt2039393,The Gambler,The Gambler,2014,111.0,Documentary,,
tt2843832,The Gambler,The Gambler,2013,52.0,Documentary,,
tt2924336,The Gambler,Losejas,2013,109.0,Documentary,,
tt9447594,The Gambler,The Gambler,2019,121.0,Documentary,,
tt1830712,Max,Max,2010,52.0,Biography,Comedy,Documentary
tt2390281,Max,Max,2012,83.0,Biography,Comedy,Documentary
tt3369806,Max,Max,2015,111.0,Biography,Comedy,Documentary
tt1833112,The Turning,The Turning,2011,91.0,Drama,,
tt2322641,The Turning,The Turning,2013,180.0,Drama,,
tt7510346,The Turning,The Turning,2019,,Drama,,
tt1833116,The Informer,The Informer,2019,113.0,Crime,Drama,
tt1833673,Dhoom 3,Dhoom:3,2013,172.0,Action,Thriller,
tt1837703,The Fifth Estate,The Fifth Estate,2013,128.0,Biography,Drama,Thriller
tt1837709,Winter's Tale,Winter's Tale,2014,118.0,Drama,Fantasy,Mystery
tt1838556,Honest Thief,Honest Thief,2020,,Action,Crime,Drama
tt1839492,Ruby Sparks,Ruby Sparks,2012,104.0,Comedy,Drama,Fantasy
tt1840309,Divergent,Divergent,2014,139.0,Action,Adventure,Mystery
tt1840417,The Words,The Words,2012,102.0,Drama,Mystery,Romance
tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,136.0,Action,Adventure,Sci-Fi
tt1846484,Becky,Becky,2011,,Drama,,
tt1846589,Hunter Killer,Hunter Killer,2018,122.0,Action,Thriller,
tt1848832,Crawl,Crawl,2011,80.0,Crime,Thriller,
tt2181875,Crawl,Crawl,2012,95.0,Crime,Thriller,
tt8364368,Crawl,Crawl,2019,,Crime,Thriller,
tt1849718,Agneepath,Agneepath,2012,174.0,Action,Drama,
tt1850397,The Loft,The Loft,2014,108.0,Mystery,Romance,Thriller
tt1850457,Sisters,Sisters,2015,118.0,Action,Drama,
tt2612800,Sisters,Schwestern,2013,84.0,Action,Drama,
tt4793074,Sisters,Sisters,2015,53.0,Action,Drama,
tt5870006,Sisters,Sisters,2016,102.0,Action,Drama,
tt7326798,Sisters,Sisters,2018,,Action,Drama,
tt9048972,Sisters,Sisters,2018,72.0,Action,Drama,
tt9851050,Sisters,Sisters,2019,,Action,Drama,
tt1853728,Django Unchained,Django Unchained,2012,165.0,Drama,Western,
tt1853739,You're Next,You're Next,2011,95.0,Action,Comedy,Horror
tt1854236,Love Is All You Need,Den skaldede frisør,2012,116.0,Comedy,Drama,Romance
tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,2013,106.0,Adventure,Family,Fantasy
tt1855199,End of Watch,End of Watch,2012,109.0,Action,Crime,Drama
tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,2012,95.0,Action,Horror,Sci-Fi
tt1856101,Blade Runner 2049,Blade Runner 2049,2017,164.0,Drama,Mystery,Sci-Fi
tt1859650,To Rome with Love,To Rome with Love,2012,112.0,Comedy,Music,Romance
tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,,
tt1860276,Love Story,Love Story,2011,96.0,Romance,,
tt2246829,Love Story,Love Story,2011,92.0,Romance,,
tt1860353,Turbo,Turbo,2013,96.0,Adventure,Animation,Comedy
tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107.0,Action,Drama,History
tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,Comedy,Drama,Romance
tt1866249,The Sessions,The Sessions,2012,95.0,Biography,Comedy,Drama
tt1869425,Filly Brown,Filly Brown,2012,80.0,Drama,Music,
tt1869538,Life,Life,2010,75.0,Horror,Sci-Fi,Thriller
tt2948840,Life,Life,2015,111.0,Horror,Sci-Fi,Thriller
tt4105212,Life,Life,2014,90.0,Horror,Sci-Fi,Thriller
tt5442430,Life,Life,2017,104.0,Horror,Sci-Fi,Thriller
tt6080038,Life,Life,2018,119.0,Horror,Sci-Fi,Thriller
tt1869716,The East,The East,2013,116.0,Adventure,Drama,Thriller
tt1870529,Won't Back Down,Won't Back Down,2012,121.0,Drama,,
tt3779570,Won't Back Down,Won't Back Down,2014,114.0,Drama,,
tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014,142.0,Action,Adventure,Sci-Fi
tt1872194,The Judge,The Judge,2014,141.0,Crime,Drama,
tt6246092,The Judge,The Judge,2017,76.0,Crime,Drama,
tt1876451,Sparkle,Sparkle,2012,116.0,Drama,Music,
tt1877830,The Batman,The Batman,2021,,Action,Crime,Drama
tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,2014,132.0,Action,Adventure,Sci-Fi
tt1878841,The Darkness,The Darkness,2016,92.0,Horror,Thriller,
tt4935746,The Darkness,Las tinieblas,2016,92.0,Horror,Thriller,
tt1878870,The Edge of Seventeen,The Edge of Seventeen,2016,104.0,Comedy,Drama,
tt1880213,Greta,Greta,2010,73.0,Drama,,
tt2639336,Greta,Greta,2018,98.0,Drama,,
