id,release_date,primary_title,production_budget,domestic_gross,worldwide_gross,movie_id,original_title,runtime_minutes,genre1,genre2,genre3
25,2019,Godzilla King of the Monsters,170000000,85576941,299276941,tt3741700,Godzilla: King of the Monsters,132.0,Action,Adventure,Fantasy
94,2017,Power Rangers,120000000,85364450,142531552,tt3717490,Power Rangers,124.0,Action,Adventure,Sci-Fi
71,2018,Green Book,23000000,85080171,322034439,tt6966692,Green Book,130.0,Biography,Comedy,Drama
81,2012,The Expendables 2,100000000,85028192,311979256,tt1764651,The Expendables 2,103.0,Action,Adventure,Thriller
3,2014,Tammy,20000000,84525432,96407655,tt2103254,Tammy,97.0,Comedy,Romance,
14,2017,Ferdinand,111000000,84410380,289847930,tt3411444,Ferdinand,108.0,Adventure,Animation,Comedy
68,1940,Pinocchio,2289247,84300000,84300000,tt5263832,Pinocchio,75.0,Animation,Fantasy,Musical
84,2014,Annabelle,6500000,84273813,256862920,tt3322940,Annabelle,99.0,Horror,Mystery,Thriller
2,2014,The Other Woman,40000000,83911193,195111193,tt2203939,The Other Woman,109.0,Comedy,Romance,
87,2012,Wrath of the Titans,150000000,83670083,305270083,tt1646987,Wrath of the Titans,99.0,Action,Adventure,Fantasy
53,2013,Insidious Chapter 2,5000000,83586447,161921515,tt2226417,Insidious: Chapter 2,106.0,Horror,Mystery,Thriller
90,2018,I Can Only Imagine,7000000,83482352,85604221,tt6450186,I Can Only Imagine,110.0,Biography,Drama,Family
37,2014,Penguins of Madagascar,132000000,83350911,366942531,tt1911658,Penguins of Madagascar,92.0,Adventure,Animation,Comedy
37,2013,Saving Mr Banks,35000000,83299761,114962525,tt2140373,Saving Mr. Banks,125.0,Biography,Comedy,Drama
69,2018,Smallfoot,80000000,83240103,213691277,tt6182908,Smallfoot,96.0,Adventure,Animation,Comedy
31,2013,Turbo,135000000,83028130,286896578,tt1860353,Turbo,96.0,Adventure,Animation,Comedy
32,2016,Teenage Mutant Ninja Turtles Out of the Shadows,135000000,82051601,245328374,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,112.0,Action,Adventure,Comedy
9,2017,The Post,50000000,81903458,179748880,tt6294822,The Post,116.0,Biography,Drama,History
38,2015,Maze Runner The Scorch Trials,61000000,81697192,310566162,tt4046784,Maze Runner: The Scorch Trials,131.0,Action,Sci-Fi,Thriller
55,2015,Ted 2,68000000,81476385,217214143,tt2637276,Ted 2,115.0,Comedy,,
68,2012,Jack Reacher,60000000,80070736,217370736,tt0790724,Jack Reacher,130.0,Action,Crime,Thriller
58,2015,Goosebumps,58000000,80069458,158905324,tt1051904,Goosebumps,103.0,Adventure,Comedy,Family
89,2012,Dark Shadows,150000000,79727149,238202668,tt1077368,Dark Shadows,113.0,Comedy,Fantasy,Horror
42,2016,The Purge Election Year,10000000,79042440,118514727,tt4094724,The Purge: Election Year,108.0,Action,Horror,Sci-Fi
59,2015,Pixels,90000000,78765986,244041804,tt1664775,Piksele,100.0,Action,Comedy,
14,2014,The Monuments Men,70000000,78031620,158702748,tt2177771,The Monuments Men,118.0,Comedy,Drama,History
16,2018,Night School,29000000,77339130,103008792,tt5599520,Night School,85.0,Documentary,,
79,2012,Parental Guidance,25000000,77267296,120832383,tt1047540,Parental Guidance,105.0,Comedy,Family,
26,2016,Alice Through the Looking Glass,170000000,77042381,276928112,tt2567026,Alice Through the Looking Glass,113.0,Adventure,Family,Fantasy
5,2015,Paddington,55000000,76223578,258789097,tt1109624,Paddington,95.0,Adventure,Comedy,Family
6,2015,The Intern,40000000,75764672,197115710,tt1636456,El pasante,65.0,Comedy,Drama,
39,2013,2 Guns,61000000,75612460,132493015,tt1272878,2 Guns,109.0,Action,Comedy,Crime
68,2016,The Girl on the Train,45000000,75395035,174278214,tt9799088,The Girl on the Train,,Horror,Mystery,Thriller
22,1982,Poltergeist,10700000,74706019,121706019,tt1029360,Poltergeist,93.0,Horror,Thriller,
12,2017,Alien Covenant,97000000,74262031,238521247,tt2316204,Alien: Covenant,122.0,Horror,Sci-Fi,Thriller
59,2017,Captain Underpants The First Epic Movie,38000000,73921000,126577874,tt2091256,Captain Underpants: The First Epic Movie,89.0,Action,Animation,Comedy
90,2013,White House Down,150000000,73103784,205440387,tt2334879,White House Down,131.0,Action,Drama,Thriller
14,2012,John Carter,275000000,73058679,282778100,tt0401729,John Carter,132.0,Action,Adventure,Sci-Fi
8,1959,BenHur,15000000,73000000,73259017,tt2638144,Ben-Hur,123.0,Action,Adventure,Drama
15,2016,Storks,70000000,72679278,183353431,tt4624424,Storks,87.0,Adventure,Animation,Comedy
10,2015,Bridge of Spies,40000000,72313754,162498338,tt3682448,Bridge of Spies,142.0,Drama,History,Thriller
40,2017,A Bad Moms Christmas,28000000,72110659,127710550,tt6359956,A Bad Moms Christmas,104.0,Adventure,Comedy,
54,2016,10 Cloverfield Lane,5000000,72082999,108286422,tt1179933,10 Cloverfield Lane,103.0,Drama,Horror,Mystery
9,2013,Mama,15000000,71628180,148095566,tt1805319,Mama,50.0,Drama,,
71,2014,The Purge Anarchy,9000000,71562550,111534881,tt2975578,The Purge: Anarchy,103.0,Action,Horror,Sci-Fi
41,2013,Safe Haven,28000000,71399120,94050951,tt5073094,Safe Haven,120.0,Drama,Romance,Thriller
60,2015,Paul Blart Mall Cop 2,38000000,71091594,107650646,tt3450650,Paul Blart: Mall Cop 2,94.0,Action,Comedy,Crime
33,2013,The Smurfs 2,110000000,71017784,348547523,tt2017020,The Smurfs 2,105.0,Adventure,Animation,Comedy
73,2013,The Best Man Holiday,17000000,70525195,72835710,tt2083355,The Best Man Holiday,123.0,Comedy,Drama,
10,1995,Mortal Kombat,20000000,70433227,122133227,tt0293429,Mortal Kombat,,Action,Adventure,Fantasy
56,2000,Shaft,53012938,70327868,107190108,tt4463894,Shaft,,Action,Comedy,Crime
42,2015,The Big Short,28000000,70259870,133162752,tt1596363,The Big Short,130.0,Biography,Comedy,Drama
52,2012,Act of Valor,12000000,70012847,82497035,tt1591479,Act of Valor,110.0,Action,Adventure,Drama
94,2000,The Kid,65000000,69688384,69688384,tt4975920,The Kid,100.0,Drama,,
49,2018,The First Purge,13000000,69488745,136617305,tt6133466,The First Purge,98.0,Action,Horror,Sci-Fi
94,2018,Game Night,37000000,69179066,117378084,tt2355597,Game Night,,Comedy,,
43,2018,Book Club,10000000,68566296,91113683,tt4727712,Book Club,72.0,Documentary,,
64,2013,Percy Jackson Sea of Monsters,90000000,68559554,200859554,tt1854564,Percy Jackson: Sea of Monsters,106.0,Adventure,Family,Fantasy
78,2018,Skyscraper,125000000,68420120,304115534,tt5758778,Skyscraper,102.0,Action,Adventure,Thriller
66,2015,War Room,3000000,67790117,73975239,tt3832914,War Room,120.0,Drama,,
45,2018,Insidious The Last Key,10000000,67745330,167885588,tt5726086,Insidious: The Last Key,103.0,Horror,Mystery,Thriller
20,2018,Instant Family,48000000,67363237,119736188,tt7401588,Instant Family,118.0,Comedy,Drama,
34,2013,A Good Day to Die Hard,92000000,67349198,304249198,tt1606378,A Good Day to Die Hard,98.0,Action,Thriller,
55,2016,Lights Out,5000000,67268835,148806510,tt4786282,Lights Out,81.0,Drama,Mystery,Thriller
17,2016,Hacksaw Ridge,40000000,67209615,168904682,tt2119532,Hacksaw Ridge,139.0,Biography,Drama,History
44,2014,Alexander and the Terrible Horrible No Good Very Bad Day,28000000,66954149,101379287,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81.0,Comedy,Family,
85,2012,Contraband,25000000,66528000,98406855,tt1524137,Contraband,109.0,Action,Crime,Drama
69,2012,Looper,30000000,66486205,170466405,tt1276104,Looper,113.0,Action,Crime,Drama
70,2013,Warm Bodies,30000000,66380662,115121608,tt1588173,Warm Bodies,98.0,Comedy,Horror,Romance
66,2015,Magic Mike XXL,14500000,66013057,123660597,tt2268016,Magic Mike XXL,115.0,Comedy,Drama,Music
32,2012,Battleship,220000000,65233400,313477717,tt1440129,Battleship,131.0,Action,Adventure,Sci-Fi
56,2015,The Visit,5000000,65206105,98677816,tt3567288,The Visit,94.0,Horror,Mystery,Thriller
66,2013,Jack the Giant Slayer,195000000,65187603,197687603,tt1351685,Jack the Giant Slayer,114.0,Adventure,Fantasy,
66,2016,Now You See Me 2,90000000,65075540,328325007,tt3110958,Now You See Me 2,129.0,Action,Adventure,Comedy
36,2014,Think Like a Man Too,24000000,65028687,70027933,tt2239832,Think Like a Man Too,106.0,Comedy,Romance,
16,2014,Exodus Gods and Kings,140000000,65014513,268314513,tt1528100,Exodus: Gods and Kings,150.0,Action,Adventure,Drama
75,2012,Pitch Perfect,17000000,65001093,116044347,tt1981677,Pitch Perfect,112.0,Comedy,Music,Romance
7,2012,Mirror Mirror,85000000,64935167,173613482,tt1667353,Mirror Mirror,106.0,Adventure,Comedy,Drama
55,2012,Chronicle,12000000,64575175,123681790,tt1706593,Chronicle,84.0,Drama,Sci-Fi,Thriller
67,2013,The Purge,3000000,64473115,91266581,tt2184339,The Purge,85.0,Horror,Thriller,
73,2015,The Wedding Ringer,23000000,64460211,80171596,tt0884732,The Wedding Ringer,101.0,Comedy,,
72,2014,The Nut Job,30000000,64251538,122529966,tt1821658,The Nut Job,85.0,Adventure,Animation,Comedy
52,2016,Ice Age Collision Course,105000000,64063008,402156682,tt3416828,Ice Age: Collision Course,94.0,Adventure,Animation,Comedy
51,1999,Life,75000000,64062587,73521587,tt6080038,Life,119.0,Horror,Sci-Fi,Thriller
46,2013,Last Vegas,28000000,63914167,112914167,tt1204975,Last Vegas,105.0,Comedy,Drama,
19,2017,The Shape of Water,19500000,63859435,195790794,tt5580390,The Shape of Water,123.0,Adventure,Drama,Fantasy
81,2019,The Secret Life of Pets 2,80000000,63795655,113351496,tt5113040,The Secret Life of Pets 2,86.0,Adventure,Animation,Comedy
75,2012,Hope Springs,30000000,63536011,133085295,tt1535438,Hope Springs,100.0,Comedy,Drama,Romance
17,2016,The Boss,29000000,63077560,78652207,tt2702724,The Boss,99.0,Comedy,,
59,2015,Black Mass,53000000,62575678,98837872,tt1355683,Black Mass,123.0,Biography,Crime,Drama
80,2016,London Has Fallen,60000000,62524260,195194085,tt3300542,London Has Fallen,99.0,Action,Thriller,
36,2013,Enders Game,110000000,61737191,127983283,tt1731141,Ender's Game,114.0,Action,Adventure,Fantasy
50,2016,Miracles from Heaven,13000000,61705123,73798736,tt4257926,Miracles from Heaven,109.0,Biography,Drama,Family
47,2016,Deepwater Horizon,156000000,61433527,122603824,tt1860357,Deepwater Horizon,107.0,Action,Drama,History
28,1990,Flatliners,26000000,61308153,61308153,tt2039338,Flatliners,109.0,Drama,Horror,Mystery
48,2013,Prisoners,46000000,61002302,113402302,tt1392214,Prisoners,153.0,Crime,Drama,Mystery
53,2013,After Earth,130000000,60522097,251499665,tt1815862,After Earth,100.0,Action,Adventure,Drama
87,2012,The Lucky One,25000000,60457138,96633833,tt1327194,The Lucky One,101.0,Drama,Romance,
62,2016,Why Him,38000000,60323786,117425156,tt4501244,Why Him?,111.0,Comedy,,
60,2018,Blockers,21000000,60311495,94045328,tt2531344,Blockers,102.0,Comedy,,
50,2018,Pacific Rim Uprising,155000000,59874525,290930148,tt2557478,Pacific Rim: Uprising,111.0,Action,Adventure,Sci-Fi
11,2014,Son of God,22000000,59700064,70949793,tt1805411,Son of God,80.0,Biography,Drama,History
77,2016,My Big Fat Greek Wedding 2,18000000,59689605,92096558,tt3760922,My Big Fat Greek Wedding 2,94.0,Comedy,Romance,
96,2012,The Dictator,65000000,59650222,180148897,tt1645170,The Dictator,83.0,Comedy,,
84,2004,Hellboy,60000000,59623958,99823958,tt2274648,Hellboy,120.0,Action,Adventure,Fantasy
20,2017,The Lego Ninjago Movie,70000000,59281555,122737201,tt3014284,The Lego Ninjago Movie,101.0,Action,Adventure,Animation
27,2014,The Grand Budapest Hotel,31000000,59076019,163981261,tt2278388,The Grand Budapest Hotel,99.0,Adventure,Comedy,Crime
28,2015,Vacation,31000000,58884188,102306500,tt1524930,Vacation,99.0,Adventure,Comedy,
85,2016,Jack Reacher Never Go Back,60000000,58697076,159946489,tt3393786,Jack Reacher: Never Go Back,118.0,Action,Thriller,
96,2014,RoboCop,120000000,58607007,242981799,tt1234721,RoboCop,117.0,Action,Crime,Sci-Fi
70,2018,Tomb Raider,90000000,58250803,273477501,tt1365519,Tomb Raider,119.0,Action,Adventure,Fantasy
37,2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,tt0359950,The Secret Life of Walter Mitty,114.0,Adventure,Comedy,Drama
86,2017,Baywatch,60000000,58060186,175863783,tt1469304,Baywatch,116.0,Action,Comedy,Crime
37,2016,Fences,24000000,57682904,64282881,tt3197696,Fences,117.0,Drama,Family,
61,1989,Pet Sematary,11500000,57469179,57469179,tt0837563,Pet Sematary,101.0,Horror,Mystery,Thriller
71,2019,Rocketman,41000000,57342725,108642725,tt2066051,Rocketman,121.0,Biography,Drama,Music
78,2015,The Perfect Guy,18000000,57027435,60278166,tt3862750,The Perfect Guy,100.0,Crime,Drama,Horror
26,2012,American Reunion,50000000,56758835,236799211,tt1605630,American Reunion,113.0,Comedy,,
18,2013,12 Years a Slave,20000000,56671993,181025343,tt2024544,12 Years a Slave,134.0,Biography,Drama,History
84,2017,Darkest Hour,30000000,56443120,150807172,tt4555426,Darkest Hour,125.0,Biography,Drama,History
20,2016,Me Before You,20000000,56245075,208265198,tt2674426,Me Before You,106.0,Drama,Romance,
89,2012,ParaNorman,60000000,56003051,108119662,tt1623288,ParaNorman,92.0,Adventure,Animation,Comedy
21,2014,Dracula Untold,70000000,55991880,220241723,tt0829150,Dracula Untold,92.0,Action,Drama,Fantasy
16,2013,Free Birds,55000000,55750480,110387072,tt1621039,Free Birds,91.0,Adventure,Animation,Comedy
27,2013,Hansel  Gretel Witch Hunters,50000000,55703475,214949716,tt1428538,Hansel & Gretel: Witch Hunters,88.0,Action,Fantasy,Horror
58,2017,Happy Death Day,5000000,55683845,125010260,tt5308322,Happy Death Day,96.0,Horror,Mystery,Thriller
78,1998,Snake Eyes,73000000,55591409,103891409,tt8404256,Snake Eyes,,Action,Adventure,
17,2016,The BFG,140000000,55483770,199646680,tt3691740,The BFG,117.0,Adventure,Family,Fantasy
56,2016,Neighbors 2 Sorority Rising,35000000,55340730,108757621,tt4438848,Neighbors 2: Sorority Rising,92.0,Comedy,,
54,2016,The Shallows,13000000,55121623,118763442,tt4052882,The Shallows,86.0,Drama,Horror,Thriller
35,2018,The Nutcracker and the Four Realms,132900000,54858851,170293899,tt5523010,The Nutcracker and the Four Realms,99.0,Adventure,Family,Fantasy
81,2016,Office Christmas Party,45000000,54767494,91323299,tt1711525,Office Christmas Party,105.0,Comedy,,
98,2012,This Means War,65000000,54760791,156974557,tt1596350,This Means War,103.0,Action,Comedy,Romance
58,2012,Project X,12000000,54731865,103028188,tt1636826,Project X,88.0,Comedy,,
50,2018,Tag,28000000,54730625,77026186,tt8430862,Tag,46.0,Drama,,
21,2019,What Men Want,20000000,54611903,69911903,tt7634968,What Men Want,117.0,Comedy,Fantasy,Romance
59,2017,Three Billboards Outside Ebbing Missouri,12000000,54513740,160191915,tt5027774,"Three Billboards Outside Ebbing, Missouri",115.0,Crime,Drama,
31,2014,Horrible Bosses 2,40000000,54445357,105945357,tt2170439,Horrible Bosses 2,108.0,Comedy,Crime,
18,2012,The Woman in Black,15000000,54333290,128955898,tt1596365,The Woman in Black,95.0,Drama,Fantasy,Horror
77,2013,Evil Dead,17000000,54239856,97778356,tt1288558,Evil Dead,91.0,Fantasy,Horror,Thriller
13,2014,The HundredFoot Journey,22000000,54235441,94270488,tt2980648,The Hundred-Foot Journey,122.0,Comedy,Drama,
33,2015,The Hateful Eight,62000000,54117416,147864886,tt3460252,The Hateful Eight,168.0,Crime,Drama,Mystery
22,2016,Barbershop The Next Cut,20000000,54030051,54404202,tt3628584,Barbershop: The Next Cut,111.0,Comedy,Drama,
59,2012,Paranormal Activity 4,5000000,53900335,142817992,tt2109184,Paranormal Activity 4,88.0,Horror,Mystery,Thriller
99,2015,Focus,65000000,53862963,168065700,tt2381941,Focus,105.0,Comedy,,
24,2018,A Simple Favor,20000000,53548586,97628717,tt7040874,A Simple Favor,117.0,Comedy,Crime,Drama
12,2012,The Devil Inside,1000000,53262945,101759490,tt1560985,The Devil Inside,83.0,Horror,,
28,2013,RED 2,84000000,53262560,141507355,tt1821694,RED 2,116.0,Action,Comedy,Crime
88,2018,Life of the Party,30000000,53059911,65759911,tt1826727,Life of the Party,84.0,Drama,,
44,2014,No Good Deed,13200000,52543632,54323210,tt2011159,No Good Deed,84.0,Action,Crime,Drama
92,2015,Southpaw,30000000,52421953,94156456,tt1798684,Southpaw,124.0,Drama,Sport,
51,2015,Insidious Chapter 3,10000000,52218558,120453155,tt3195644,Insidious: Chapter 3,97.0,Horror,Mystery,Thriller
25,2015,Selma,20000000,52076908,66776576,tt1020072,Selma,128.0,Biography,Drama,History
14,2013,The Call,12800000,51872378,69821476,tt4741754,The Call,109.0,Crime,Drama,Horror
36,2012,The Odd Life of Timothy Green,40000000,51853450,55249159,tt1462769,The Odd Life of Timothy Green,105.0,Comedy,Drama,Family
73,2012,Ghost Rider Spirit of Vengeance,57000000,51774002,149217355,tt1071875,Ghost Rider: Spirit of Vengeance,96.0,Action,Fantasy,Thriller
60,2016,Lion,12000000,51739495,149570720,tt4685968,Lion,143.0,Comedy,Drama,Romance
95,2012,The Grey,25000000,51580136,81249176,tt1601913,The Grey,117.0,Action,Adventure,Drama
94,2017,Atomic Blonde,30000000,51573925,98345423,tt2406566,Atomic Blonde,115.0,Action,Mystery,Thriller
32,2017,American Made,50000000,51342000,135569212,tt3532216,American Made,115.0,Action,Biography,Comedy
20,2014,Muppets Most Wanted,55000000,51178893,79312301,tt2281587,Muppets Most Wanted,107.0,Adventure,Comedy,Crime
84,2018,The Predator,88000000,51024708,159487563,tt3829266,The Predator,107.0,Action,Adventure,Sci-Fi
60,2014,Ouija,5000000,50856010,103300632,tt1204977,Ouija,89.0,Horror,Mystery,Thriller
94,2014,The Boxtrolls,60000000,50837305,111946251,tt0787474,The Boxtrolls,96.0,Adventure,Animation,Comedy
95,2017,The Dark Tower,60000000,50701325,113461527,tt1648190,The Dark Tower,95.0,Action,Adventure,Fantasy
97,2014,Jack Ryan Shadow Recruit,60000000,50577412,131377412,tt1205537,Jack Ryan: Shadow Recruit,105.0,Action,Drama,Thriller
73,2014,If I Stay,11000000,50474843,78356170,tt1355630,If I Stay,107.0,Drama,Fantasy,Music
61,2018,Overboard,12000000,50316123,85369830,tt1563742,Overboard,112.0,Comedy,Romance,
35,2014,The Book of Life,50000000,50151543,97651543,tt2262227,The Book of Life,95.0,Family,,
59,2018,Sicario Day of the Soldado,35000000,50065850,75885196,tt5052474,Sicario: Day of the Soldado,122.0,Action,Crime,Drama
19,1994,Little Women,15000000,50003303,50003303,tt6495094,Little Women,112.0,Drama,Family,
61,2012,Red Tails,58000000,49876377,50365498,tt0485985,Red Tails,125.0,Action,Adventure,Drama
33,2013,Pain  Gain,26000000,49875291,81275291,tt1980209,Pain & Gain,129.0,Action,Comedy,Crime
21,2018,BlacKkKlansman,15000000,49275340,93017335,tt7349662,BlacKkKlansman,135.0,Biography,Crime,Drama
81,2012,The Possession,14000000,49130588,82925064,tt0431021,The Possession,92.0,Horror,Mystery,Thriller
17,2012,Diary of a Wimpy Kid Dog Days,22000000,49008662,77229695,tt2023453,Diary of a Wimpy Kid: Dog Days,94.0,Comedy,Family,
53,2017,Lady Bird,10000000,48958273,78610769,tt4925292,Lady Bird,94.0,Comedy,Drama,
99,2018,I Feel Pretty,32000000,48795601,91553797,tt6791096,I Feel Pretty,110.0,Comedy,Romance,
58,2014,About Last Night,13000000,48637684,50445860,tt1826590,About Last Night,100.0,Comedy,Romance,
69,2012,Sinister,3000000,48086903,87727807,tt1922777,Sinister,110.0,Horror,Mystery,Thriller
22,2016,Kubo and the Two Strings,55000000,48023088,77548122,tt4302938,Kubo and the Two Strings,101.0,Action,Adventure,Animation
100,2018,Vice,60000000,47836282,70883171,tt6266538,Vice,132.0,Action,Adventure,Sci-Fi
30,2016,Manchester by the Sea,8500000,47695371,77733867,tt4034228,Manchester by the Sea,137.0,Drama,,
40,2014,Into the Storm,50000000,47602194,150429371,tt2106361,Into the Storm,89.0,Action,Adventure,Drama
91,2015,Jupiter Ascending,179000000,47482519,181982519,tt1617661,Jupiter Ascending,127.0,Action,Adventure,Sci-Fi
88,2012,Savages,45000000,47323100,82513490,tt1615065,Savages,131.0,Crime,Drama,Thriller
46,2016,Warcraft,160000000,47225655,425522281,tt0803096,Warcraft,123.0,Action,Adventure,Fantasy
41,2014,The Judge,50000000,47119388,76119388,tt1872194,The Judge,141.0,Crime,Drama,
43,2014,Jersey Boys,40000000,47047013,65282732,tt1742044,Jersey Boys,134.0,Biography,Drama,Music
100,2015,Sicario,30000000,46889293,84393749,tt3397884,Sicario,121.0,Action,Crime,Drama
52,2018,Red Sparrow,69000000,46874505,145951861,tt2873282,Red Sparrow,140.0,Action,Drama,Thriller
19,2018,Breaking In,6000000,46840590,51411620,tt7137846,Breaking In,88.0,Action,Crime,Drama
55,2012,The Best Exotic Marigold Hotel,10000000,46383639,134639780,tt1412386,The Best Exotic Marigold Hotel,124.0,Comedy,Drama,Romance
90,2014,Blended,45000000,46290741,127990741,tt1086772,Blended,117.0,Comedy,Romance,
73,2016,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,tt2823054,Mike and Dave Need Wedding Dates,98.0,Adventure,Comedy,Romance
4,2013,Gangster Squad,60000000,46000903,104100903,tt1321870,Gangster Squad,113.0,Action,Crime,Drama
51,2017,Snatched,42000000,45852178,57852177,tt1245534,Snatched,81.0,Drama,Horror,Mystery
64,2018,12 Strong,35000000,45819713,71118378,tt1413492,12 Strong,130.0,Action,Drama,History
91,2019,Five Feet Apart,7000000,45729221,80504421,tt6472976,Five Feet Apart,116.0,Drama,Romance,
33,2012,Moonrise Kingdom,16000000,45512466,68848446,tt1748122,Moonrise Kingdom,94.0,Adventure,Comedy,Drama
52,2012,Here Comes the Boom,42000000,45290318,73239258,tt1648179,Here Comes the Boom,105.0,Action,Comedy,Sport
94,2019,Wonder Park,100000000,45216793,115149422,tt6428676,Wonder Park,85.0,Adventure,Animation,Comedy
92,2017,The Great Wall,150000000,45157105,334486852,tt2034800,The Great Wall,103.0,Action,Adventure,Fantasy
2,2014,The Giver,25000000,45090374,66540205,tt0435651,The Giver,97.0,Drama,Romance,Sci-Fi
34,2015,Spotlight,20000000,45055776,92088460,tt1895587,Spotlight,129.0,Drama,,
5,2017,Smurfs The Lost Village,60000000,45020282,197578586,tt2398241,Smurfs: The Lost Village,90.0,Adventure,Animation,Comedy
40,2017,Going in Style,24000000,45018541,78672579,tt2568862,Going in Style,96.0,Comedy,Crime,
3,2018,Den of Thieves,30000000,44947622,80131391,tt1259528,Den of Thieves,140.0,Action,Crime,Drama
6,2018,First Man,60000000,44936545,105203825,tt1213641,First Man,141.0,Biography,Drama,History
91,2017,All Eyez on Me,45000000,44922302,54876855,tt1666185,All Eyez on Me,139.0,Biography,Drama,Music
15,2017,xXx Return of Xander Cage,85000000,44898413,345033359,tt1293847,xXx: Return of Xander Cage,107.0,Action,Adventure,Thriller
1,2012,Red Dawn,65000000,44806783,48164150,tt1234719,Red Dawn,93.0,Action,Sci-Fi,Thriller
63,2013,The Internship,58000000,44672764,93672764,tt2234155,The Internship,119.0,Comedy,,
80,2015,McFarland USA,17000000,44480275,45707924,tt2097298,"McFarland, USA",129.0,Biography,Drama,Sport
4,2012,The Three Stooges,30000000,44338224,54052249,tt5108902,The Three Stooges,,Documentary,,
61,2014,St Vincent,13000000,44137712,54837234,tt2170593,St. Vincent,102.0,Comedy,Drama,
56,2018,Hereditary,10000000,44069456,70133905,tt7784604,Hereditary,127.0,Drama,Horror,Mystery
63,2015,The Gift,5000000,43787265,58978477,tt9574444,The Gift,86.0,Drama,,
20,1961,West Side Story,6000000,43700000,43700000,tt3581652,West Side Story,,Crime,Drama,Musical
70,2014,Need for Speed,66000000,43568507,194169619,tt2369135,Need for Speed,132.0,Action,Crime,Thriller
35,2018,Acrimony,20000000,43549096,46627836,tt6063050,Acrimony,120.0,Drama,Romance,Thriller
3,2015,Everest,65000000,43482270,221297061,tt2719848,Everest,121.0,Action,Adventure,Biography
54,2018,Sherlock Gnomes,59000000,43242871,87527651,tt2296777,Sherlock Gnomes,86.0,Adventure,Animation,Comedy
41,1991,Point Break,24000000,43218387,83531958,tt2058673,Point Break,114.0,Action,Crime,Sport
6,2014,John Wick,30000000,43037835,76235001,tt2911666,John Wick,101.0,Action,Crime,Thriller
6,2015,The Night Before,25000000,43035725,52427346,tt6006924,The Night Before,81.0,Horror,,
45,2016,War Dogs,50000000,43034523,86234503,tt2005151,War Dogs,114.0,Comedy,Crime,Drama
26,2013,Snitch,15000000,42930462,57907734,tt0882977,Snitch,112.0,Action,Drama,Thriller
64,2017,The Big Sick,5000000,42872467,53972860,tt5462602,The Big Sick,120.0,Comedy,Drama,Romance
28,2015,Krampus,15000000,42725475,61788393,tt3850590,Krampus,98.0,Comedy,Fantasy,Horror
36,2015,Max,20000000,42656255,43658157,tt3369806,Max,111.0,Biography,Comedy,Documentary
8,2015,The Age of Adaline,30000000,42629776,68984536,tt1655441,The Age of Adaline,112.0,Drama,Fantasy,Romance
85,2018,Uncle Drew,18000000,42469946,46527161,tt7334528,Uncle Drew,103.0,Comedy,Sport,
50,2018,Widows,40000000,42402632,73866088,tt4218572,Widows,129.0,Comedy,Drama,
4,2012,Resident Evil Retribution,65000000,42345531,240647629,tt1855325,Resident Evil: Retribution,95.0,Action,Horror,Sci-Fi
86,2014,Birdman or The Unexpected Virtue of Ignorance,18000000,42340598,103215094,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),119.0,Comedy,Drama,
11,2012,The Cabin in the Woods,30000000,42073277,70689968,tt1259521,The Cabin in the Woods,95.0,Horror,,
81,2016,Almost Christmas,17000000,42065185,42493506,tt4649416,Almost Christmas,111.0,Comedy,Drama,
66,2013,Riddick,38000000,42025135,94763758,tt1411250,Riddick,119.0,Action,Adventure,Sci-Fi
12,2014,Dolphin Tale 2,36000000,42024533,57824533,tt2978462,Dolphin Tale 2,107.0,Drama,Family,
91,2018,Truth or Dare,3500000,41411015,95127344,tt6772950,Truth or Dare,100.0,Horror,Romance,Thriller
86,2012,What to Expect When Youre Expecting,37500000,41152203,88473016,tt1586265,What to Expect When You're Expecting,110.0,Comedy,Drama,Romance
98,2016,Money Monster,27000000,41012075,93466095,tt2241351,Money Monster,98.0,Crime,Drama,Thriller
29,2012,End of Watch,15000000,41003371,57586606,tt1855199,End of Watch,109.0,Action,Crime,Drama
39,2017,The Star,20000000,40847995,62758010,tt4587656,The Star,86.0,Adventure,Animation,Comedy
57,2018,Love Simon,10000000,40826341,65520633,tt5164432,"Love, Simon",110.0,Comedy,Drama,Romance
40,2017,Ghost in the Shell,110000000,40563557,167910690,tt1219827,Ghost in the Shell,107.0,Action,Drama,Sci-Fi
90,2017,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,tt2239822,Valerian and the City of a Thousand Planets,137.0,Action,Adventure,Fantasy
47,2016,Allied,106000000,40098064,119266661,tt3640424,Allied,124.0,Action,Drama,Romance
12,2013,A Haunted House,2500000,40041683,59922558,tt2243537,A Haunted House,86.0,Comedy,Fantasy,
96,2014,The Expendables 3,100000000,39322544,209461378,tt2333784,The Expendables 3,126.0,Action,Adventure,Thriller
83,2018,Second Act,15700000,39282227,63288854,tt2126357,Second Act,103.0,Comedy,Drama,Romance
11,2017,King Arthur Legend of the Sword,175000000,39175066,139630336,tt1972591,King Arthur: Legend of the Sword,126.0,Action,Adventure,Drama
